year,date,round,home_team,away_team,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_second_yellow_reds,away_second_yellow_reds,data_available,total_yellow_cards,total_red_cards
2022,2022-12-18,Final,Argentina,France,5,3,0,0,0.0,0.0,True,8,0
2022,2022-12-17,Third-place match,Croatia,Morocco,0,2,0,0,0.0,0.0,True,2,0
2022,2022-12-14,Semi-finals,France,Morocco,0,1,0,0,0.0,0.0,True,1,0
2022,2022-12-13,Semi-finals,Argentina,Croatia,2,2,0,0,0.0,0.0,True,4,0
2022,2022-12-10,Quarter-finals,Morocco,Portugal,2,1,0,0,1.0,0.0,True,3,0
2022,2022-12-10,Quarter-finals,England,France,1,3,0,0,0.0,0.0,True,4,0
2022,2022-12-09,Quarter-finals,Croatia,Brazil,2,3,0,0,0.0,0.0,True,5,0
2022,2022-12-09,Quarter-finals,Netherlands,Argentina,7,10,0,0,1.0,0.0,True,17,0
2022,2022-12-06,Round of 16,Morocco,Spain,1,1,0,0,0.0,0.0,True,2,0
2022,2022-12-06,Round of 16,Portugal,Switzerland,0,2,0,0,0.0,0.0,True,2,0
2022,2022-12-05,Round of 16,Japan,Croatia,0,2,0,0,0.0,0.0,True,2,0
2022,2022-12-05,Round of 16,Brazil,Korea Republic,0,1,0,0,0.0,0.0,True,1,0
2022,2022-12-04,Round of 16,France,Poland,1,2,0,0,0.0,0.0,True,3,0
2022,2022-12-04,Round of 16,England,Senegal,0,1,0,0,0.0,0.0,True,1,0
2022,2022-12-03,Round of 16,Netherlands,United States,2,0,0,0,0.0,0.0,True,2,0
2022,2022-12-03,Round of 16,Argentina,Australia,0,2,0,0,0.0,0.0,True,2,0
2022,2022-12-02,Group stage,Korea Republic,Portugal,2,0,0,0,0.0,0.0,True,2,0
2022,2022-12-02,Group stage,Ghana,Uruguay,2,5,0,0,0.0,0.0,True,7,0
2022,2022-12-02,Group stage,Cameroon,Brazil,4,2,0,0,1.0,0.0,True,6,0
2022,2022-12-02,Group stage,Serbia,Switzerland,7,4,0,0,0.0,0.0,True,11,0
2022,2022-12-01,Group stage,Canada,Morocco,4,0,0,0,0.0,0.0,True,4,0
2022,2022-12-01,Group stage,Croatia,Belgium,0,1,0,0,0.0,0.0,True,1,0
2022,2022-12-01,Group stage,Costa Rica,Germany,1,0,0,0,0.0,0.0,True,1,0
2022,2022-12-01,Group stage,Japan,Spain,3,0,0,0,0.0,0.0,True,3,0
2022,2022-11-30,Group stage,Australia,Denmark,2,1,0,0,0.0,0.0,True,3,0
2022,2022-11-30,Group stage,Tunisia,France,1,0,0,0,0.0,0.0,True,1,0
2022,2022-11-30,Group stage,Saudi Arabia,Mexico,6,1,0,0,0.0,0.0,True,7,0
2022,2022-11-30,Group stage,Poland,Argentina,1,1,0,0,0.0,0.0,True,2,0
2022,2022-11-29,Group stage,Ecuador,Senegal,0,1,0,0,0.0,0.0,True,1,0
2022,2022-11-29,Group stage,Netherlands,Qatar,1,0,0,0,0.0,0.0,True,1,0
2022,2022-11-29,Group stage,IR Iran,United States,3,1,0,0,0.0,0.0,True,4,0
2022,2022-11-29,Group stage,Wales,England,2,0,0,0,0.0,0.0,True,2,0
2022,2022-11-28,Group stage,Cameroon,Serbia,2,2,0,0,0.0,0.0,True,4,0
2022,2022-11-28,Group stage,Korea Republic,Ghana,2,2,1,0,0.0,0.0,True,4,1
2022,2022-11-28,Group stage,Brazil,Switzerland,1,1,0,0,0.0,0.0,True,2,0
2022,2022-11-28,Group stage,Portugal,Uruguay,3,2,0,0,0.0,0.0,True,5,0
2022,2022-11-27,Group stage,Japan,Costa Rica,3,3,0,0,0.0,0.0,True,6,0
2022,2022-11-27,Group stage,Belgium,Morocco,1,1,0,0,0.0,0.0,True,2,0
2022,2022-11-27,Group stage,Croatia,Canada,2,2,0,0,0.0,0.0,True,4,0
2022,2022-11-27,Group stage,Spain,Germany,1,3,0,0,0.0,0.0,True,4,0
2022,2022-11-26,Group stage,Tunisia,Australia,3,0,0,0,0.0,0.0,True,3,0
2022,2022-11-26,Group stage,Poland,Saudi Arabia,3,2,0,0,0.0,0.0,True,5,0
2022,2022-11-26,Group stage,France,Denmark,1,2,0,0,0.0,0.0,True,3,0
2022,2022-11-26,Group stage,Argentina,Mexico,1,4,0,0,0.0,0.0,True,5,0
2022,2022-11-25,Group stage,Wales,IR Iran,1,2,1,0,0.0,0.0,True,3,1
2022,2022-11-25,Group stage,Qatar,Senegal,3,3,0,0,0.0,0.0,True,6,0
2022,2022-11-25,Group stage,Netherlands,Ecuador,0,1,0,0,0.0,0.0,True,1,0
2022,2022-11-25,Group stage,England,United States,0,0,0,0,0.0,0.0,False,0,0
2022,2022-11-24,Group stage,Switzerland,Cameroon,2,1,0,0,0.0,0.0,True,3,0
2022,2022-11-24,Group stage,Uruguay,Korea Republic,1,2,0,0,0.0,0.0,True,3,0
2022,2022-11-24,Group stage,Portugal,Ghana,2,4,0,0,0.0,0.0,True,6,0
2022,2022-11-24,Group stage,Brazil,Serbia,0,3,0,0,0.0,0.0,True,3,0
2022,2022-11-23,Group stage,Morocco,Croatia,1,0,0,0,0.0,0.0,True,1,0
2022,2022-11-23,Group stage,Germany,Japan,0,0,0,0,0.0,0.0,False,0,0
2022,2022-11-23,Group stage,Spain,Costa Rica,0,2,0,0,0.0,0.0,True,2,0
2022,2022-11-23,Group stage,Belgium,Canada,3,2,0,0,0.0,0.0,True,5,0
2022,2022-11-22,Group stage,Argentina,Saudi Arabia,0,6,0,0,0.0,0.0,True,6,0
2022,2022-11-22,Group stage,Denmark,Tunisia,2,1,0,0,0.0,0.0,True,3,0
2022,2022-11-22,Group stage,Mexico,Poland,2,1,0,0,0.0,0.0,True,3,0
2022,2022-11-22,Group stage,France,Australia,0,3,0,0,0.0,0.0,True,3,0
2022,2022-11-21,Group stage,England,IR Iran,0,2,0,0,0.0,0.0,True,2,0
2022,2022-11-21,Group stage,Senegal,Netherlands,2,1,0,0,0.0,0.0,True,3,0
2022,2022-11-21,Group stage,United States,Wales,4,2,0,0,0.0,0.0,True,6,0
2022,2022-11-20,Group stage,Qatar,Ecuador,4,2,0,0,0.0,0.0,True,6,0
2018,2018-07-15,Final,France,Croatia,2,1,0,0,0.0,0.0,True,3,0
2018,2018-07-14,Third-place match,Belgium,England,1,2,0,0,0.0,0.0,True,3,0
2018,2018-07-11,Semi-finals,Croatia,England,2,1,0,0,0.0,0.0,True,3,0
2018,2018-07-10,Semi-finals,France,Belgium,2,3,0,0,0.0,0.0,True,5,0
2018,2018-07-07,Quarter-finals,Sweden,England,2,1,0,0,0.0,0.0,True,3,0
2018,2018-07-07,Quarter-finals,Russia,Croatia,1,4,0,0,0.0,0.0,True,5,0
2018,2018-07-06,Quarter-finals,Uruguay,France,2,2,0,0,0.0,0.0,True,4,0
2018,2018-07-06,Quarter-finals,Brazil,Belgium,2,2,0,0,0.0,0.0,True,4,0
2018,2018-07-03,Round of 16,Sweden,Switzerland,1,2,0,1,0.0,0.0,True,3,1
2018,2018-07-03,Round of 16,Colombia,England,6,2,0,0,0.0,0.0,True,8,0
2018,2018-07-02,Round of 16,Brazil,Mexico,2,4,0,0,0.0,0.0,True,6,0
2018,2018-07-02,Round of 16,Belgium,Japan,0,1,0,0,0.0,0.0,True,1,0
2018,2018-07-01,Round of 16,Spain,Russia,1,2,0,0,0.0,0.0,True,3,0
2018,2018-07-01,Round of 16,Croatia,Denmark,0,1,0,0,0.0,0.0,True,1,0
2018,2018-06-30,Round of 16,France,Argentina,3,5,0,0,0.0,0.0,True,8,0
2018,2018-06-30,Round of 16,Uruguay,Portugal,0,1,0,0,0.0,0.0,True,1,0
2018,2018-06-28,Group stage,Japan,Poland,1,0,0,0,0.0,0.0,True,1,0
2018,2018-06-28,Group stage,Senegal,Colombia,1,1,0,0,0.0,0.0,True,2,0
2018,2018-06-28,Group stage,England,Belgium,0,2,0,0,0.0,0.0,True,2,0
2018,2018-06-28,Group stage,Panama,Tunisia,3,3,0,0,0.0,0.0,True,6,0
2018,2018-06-27,Group stage,Korea Republic,Germany,4,0,0,0,0.0,0.0,True,4,0
2018,2018-06-27,Group stage,Mexico,Sweden,3,2,0,0,0.0,0.0,True,5,0
2018,2018-06-27,Group stage,Switzerland,Costa Rica,3,3,0,0,0.0,0.0,True,6,0
2018,2018-06-27,Group stage,Serbia,Brazil,3,0,0,0,0.0,0.0,True,3,0
2018,2018-06-26,Group stage,Australia,Peru,4,2,0,0,0.0,0.0,True,6,0
2018,2018-06-26,Group stage,Denmark,France,1,0,0,0,0.0,0.0,True,1,0
2018,2018-06-26,Group stage,Iceland,Croatia,3,2,0,0,0.0,0.0,True,5,0
2018,2018-06-26,Group stage,Nigeria,Argentina,2,3,0,0,0.0,0.0,True,5,0
2018,2018-06-25,Group stage,Saudi Arabia,Egypt,0,2,0,0,0.0,0.0,True,2,0
2018,2018-06-25,Group stage,Uruguay,Russia,1,2,0,0,0.0,1.0,True,3,0
2018,2018-06-25,Group stage,Spain,Morocco,0,6,0,0,0.0,0.0,True,6,0
2018,2018-06-25,Group stage,IR Iran,Portugal,2,4,0,0,0.0,0.0,True,6,0
2018,2018-06-24,Group stage,England,Panama,1,3,0,0,0.0,0.0,True,4,0
2018,2018-06-24,Group stage,Japan,Senegal,2,3,0,0,0.0,0.0,True,5,0
2018,2018-06-24,Group stage,Poland,Colombia,2,0,0,0,0.0,0.0,True,2,0
2018,2018-06-23,Group stage,Belgium,Tunisia,0,1,0,0,0.0,0.0,True,1,0
2018,2018-06-23,Group stage,Korea Republic,Mexico,4,0,0,0,0.0,0.0,True,4,0
2018,2018-06-23,Group stage,Germany,Sweden,1,2,0,0,1.0,0.0,True,3,0
2018,2018-06-22,Group stage,Brazil,Costa Rica,2,1,0,0,0.0,0.0,True,3,0
2018,2018-06-22,Group stage,Nigeria,Iceland,1,0,0,0,0.0,0.0,True,1,0
2018,2018-06-22,Group stage,Serbia,Switzerland,4,1,0,0,0.0,0.0,True,5,0
2018,2018-06-21,Group stage,Denmark,Australia,2,0,0,0,0.0,0.0,True,2,0
2018,2018-06-21,Group stage,France,Peru,2,2,0,0,0.0,0.0,True,4,0
2018,2018-06-21,Group stage,Argentina,Croatia,3,4,0,0,0.0,0.0,True,7,0
2018,2018-06-20,Group stage,Portugal,Morocco,1,1,0,0,0.0,0.0,True,2,0
2018,2018-06-20,Group stage,Uruguay,Saudi Arabia,0,0,0,0,0.0,0.0,False,0,0
2018,2018-06-20,Group stage,IR Iran,Spain,2,0,0,0,0.0,0.0,True,2,0
2018,2018-06-19,Group stage,Colombia,Japan,2,1,1,0,0.0,0.0,True,3,1
2018,2018-06-19,Group stage,Poland,Senegal,1,2,0,0,0.0,0.0,True,3,0
2018,2018-06-19,Group stage,Russia,Egypt,1,1,0,0,0.0,0.0,True,2,0
2018,2018-06-18,Group stage,Sweden,Korea Republic,1,2,0,0,0.0,0.0,True,3,0
2018,2018-06-18,Group stage,Belgium,Panama,3,5,0,0,0.0,0.0,True,8,0
2018,2018-06-18,Group stage,Tunisia,England,0,1,0,0,0.0,0.0,True,1,0
2018,2018-06-17,Group stage,Costa Rica,Serbia,2,2,0,0,0.0,0.0,True,4,0
2018,2018-06-17,Group stage,Germany,Mexico,2,2,0,0,0.0,0.0,True,4,0
2018,2018-06-17,Group stage,Brazil,Switzerland,1,3,0,0,0.0,0.0,True,4,0
2018,2018-06-16,Group stage,France,Australia,1,3,0,0,0.0,0.0,True,4,0
2018,2018-06-16,Group stage,Argentina,Iceland,0,0,0,0,0.0,0.0,False,0,0
2018,2018-06-16,Group stage,Peru,Denmark,1,2,0,0,0.0,0.0,True,3,0
2018,2018-06-16,Group stage,Croatia,Nigeria,2,1,0,0,0.0,0.0,True,3,0
2018,2018-06-15,Group stage,Egypt,Uruguay,2,0,0,0,0.0,0.0,True,2,0
2018,2018-06-15,Group stage,Morocco,IR Iran,1,3,0,0,0.0,0.0,True,4,0
2018,2018-06-15,Group stage,Portugal,Spain,1,1,0,0,0.0,0.0,True,2,0
2018,2018-06-14,Group stage,Russia,Saudi Arabia,1,1,0,0,0.0,0.0,True,2,0
2014,2014-07-13,Final,Germany,Argentina,2,2,0,0,0.0,0.0,True,4,0
2014,2014-07-12,Third-place match,Brazil,Netherlands,3,2,0,0,0.0,0.0,True,5,0
2014,2014-07-09,Semi-finals,Netherlands,Argentina,2,1,0,0,0.0,0.0,True,3,0
2014,2014-07-08,Semi-finals,Brazil,Germany,1,0,0,0,0.0,0.0,True,1,0
2014,2014-07-05,Quarter-finals,Argentina,Belgium,1,2,0,0,0.0,0.0,True,3,0
2014,2014-07-05,Quarter-finals,Netherlands,Costa Rica,2,4,0,0,0.0,0.0,True,6,0
2014,2014-07-04,Quarter-finals,France,Germany,0,2,0,0,0.0,0.0,True,2,0
2014,2014-07-04,Quarter-finals,Brazil,Colombia,2,2,0,0,0.0,0.0,True,4,0
2014,2014-07-01,Round of 16,Argentina,Switzerland,3,2,0,0,0.0,0.0,True,5,0
2014,2014-07-01,Round of 16,Belgium,United States,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-30,Round of 16,France,Nigeria,1,0,0,0,0.0,0.0,True,1,0
2014,2014-06-30,Round of 16,Germany,Algeria,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-29,Round of 16,Netherlands,Mexico,0,3,0,0,0.0,0.0,True,3,0
2014,2014-06-29,Round of 16,Costa Rica,Greece,5,2,0,0,1.0,0.0,True,7,0
2014,2014-06-28,Round of 16,Brazil,Chile,4,3,0,0,0.0,0.0,True,7,0
2014,2014-06-28,Round of 16,Colombia,Uruguay,1,3,0,0,0.0,0.0,True,4,0
2014,2014-06-26,Group stage,United States,Germany,2,1,0,0,0.0,0.0,True,3,0
2014,2014-06-26,Group stage,Portugal,Ghana,1,3,0,0,0.0,0.0,True,4,0
2014,2014-06-26,Group stage,Korea Republic,Belgium,1,1,0,1,0.0,0.0,True,2,1
2014,2014-06-26,Group stage,Algeria,Russia,3,2,0,0,0.0,0.0,True,5,0
2014,2014-06-25,Group stage,Bosnia and Herzegovina,IR Iran,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-25,Group stage,Nigeria,Argentina,2,0,0,0,0.0,0.0,True,2,0
2014,2014-06-25,Group stage,Honduras,Switzerland,1,0,0,0,0.0,0.0,True,1,0
2014,2014-06-25,Group stage,Ecuador,France,1,0,1,0,0.0,0.0,True,1,1
2014,2014-06-24,Group stage,Costa Rica,England,1,2,0,0,0.0,0.0,True,3,0
2014,2014-06-24,Group stage,Italy,Uruguay,2,2,1,0,0.0,0.0,True,4,1
2014,2014-06-24,Group stage,Japan,Colombia,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-24,Group stage,Greece,Côte d'Ivoire,0,3,0,0,0.0,0.0,True,3,0
2014,2014-06-23,Group stage,Australia,Spain,2,1,0,0,0.0,0.0,True,3,0
2014,2014-06-23,Group stage,Netherlands,Chile,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-23,Group stage,Croatia,Mexico,1,2,1,0,0.0,0.0,True,3,1
2014,2014-06-23,Group stage,Cameroon,Brazil,3,0,0,0,0.0,0.0,True,3,0
2014,2014-06-22,Group stage,Belgium,Russia,2,1,0,0,0.0,0.0,True,3,0
2014,2014-06-22,Group stage,Korea Republic,Algeria,2,1,0,0,0.0,0.0,True,3,0
2014,2014-06-22,Group stage,United States,Portugal,1,0,0,0,0.0,0.0,True,1,0
2014,2014-06-21,Group stage,Argentina,IR Iran,0,2,0,0,0.0,0.0,True,2,0
2014,2014-06-21,Group stage,Germany,Ghana,0,1,0,0,0.0,0.0,True,1,0
2014,2014-06-21,Group stage,Nigeria,Bosnia and Herzegovina,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-20,Group stage,Italy,Costa Rica,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-20,Group stage,Switzerland,France,0,1,0,0,0.0,0.0,True,1,0
2014,2014-06-20,Group stage,Honduras,Ecuador,2,3,0,0,0.0,0.0,True,5,0
2014,2014-06-19,Group stage,Colombia,Côte d'Ivoire,0,2,0,0,0.0,0.0,True,2,0
2014,2014-06-19,Group stage,Uruguay,England,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-19,Group stage,Japan,Greece,1,3,0,0,0.0,1.0,True,4,0
2014,2014-06-18,Group stage,Australia,Netherlands,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-18,Group stage,Spain,Chile,1,2,0,0,0.0,0.0,True,3,0
2014,2014-06-18,Group stage,Cameroon,Croatia,0,1,1,0,0.0,0.0,True,1,1
2014,2014-06-17,Group stage,Belgium,Algeria,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-17,Group stage,Brazil,Mexico,2,2,0,0,0.0,0.0,True,4,0
2014,2014-06-17,Group stage,Russia,Korea Republic,1,3,0,0,0.0,0.0,True,4,0
2014,2014-06-16,Group stage,Germany,Portugal,0,1,0,1,0.0,0.0,True,1,1
2014,2014-06-16,Group stage,IR Iran,Nigeria,1,0,0,0,0.0,0.0,True,1,0
2014,2014-06-16,Group stage,Ghana,United States,2,0,0,0,0.0,0.0,True,2,0
2014,2014-06-15,Group stage,Switzerland,Ecuador,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-15,Group stage,France,Honduras,3,3,0,0,0.0,1.0,True,6,0
2014,2014-06-15,Group stage,Argentina,Bosnia and Herzegovina,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-14,Group stage,Colombia,Greece,1,2,0,0,0.0,0.0,True,3,0
2014,2014-06-14,Group stage,Uruguay,Costa Rica,3,0,1,0,0.0,0.0,True,3,1
2014,2014-06-14,Group stage,England,Italy,1,0,0,0,0.0,0.0,True,1,0
2014,2014-06-14,Group stage,Côte d'Ivoire,Japan,2,2,0,0,0.0,0.0,True,4,0
2014,2014-06-13,Group stage,Mexico,Cameroon,1,1,0,0,0.0,0.0,True,2,0
2014,2014-06-13,Group stage,Spain,Netherlands,1,3,0,0,0.0,0.0,True,4,0
2014,2014-06-13,Group stage,Chile,Australia,1,3,0,0,0.0,0.0,True,4,0
2014,2014-06-12,Group stage,Brazil,Croatia,2,2,0,0,0.0,0.0,True,4,0
2010,2010-07-11,Final,Netherlands,Spain,8,5,0,0,1.0,0.0,True,13,0
2010,2010-07-10,Third-place match,Uruguay,Germany,1,2,0,0,0.0,0.0,True,3,0
2010,2010-07-07,Semi-finals,Germany,Spain,0,0,0,0,0.0,0.0,False,0,0
2010,2010-07-06,Semi-finals,Uruguay,Netherlands,2,3,0,0,0.0,0.0,True,5,0
2010,2010-07-03,Quarter-finals,Argentina,Germany,2,1,0,0,0.0,0.0,True,3,0
2010,2010-07-03,Quarter-finals,Paraguay,Spain,4,2,0,0,0.0,0.0,True,6,0
2010,2010-07-02,Quarter-finals,Netherlands,Brazil,4,1,0,0,0.0,0.0,True,5,0
2010,2010-07-02,Quarter-finals,Uruguay,Ghana,3,3,1,0,0.0,0.0,True,6,1
2010,2010-06-29,Round of 16,Paraguay,Japan,1,4,0,0,0.0,0.0,True,5,0
2010,2010-06-29,Round of 16,Spain,Portugal,1,1,0,1,0.0,0.0,True,2,1
2010,2010-06-28,Round of 16,Netherlands,Slovakia,2,2,0,0,0.0,0.0,True,4,0
2010,2010-06-28,Round of 16,Brazil,Chile,2,3,0,0,0.0,0.0,True,5,0
2010,2010-06-27,Round of 16,Germany,England,1,1,0,0,0.0,0.0,True,2,0
2010,2010-06-27,Round of 16,Argentina,Mexico,0,1,0,0,0.0,0.0,True,1,0
2010,2010-06-26,Round of 16,Uruguay,Korea Republic,0,3,0,0,0.0,0.0,True,3,0
2010,2010-06-26,Round of 16,United States,Ghana,3,2,0,0,0.0,0.0,True,5,0
2010,2010-06-25,Group stage,Portugal,Brazil,4,3,0,0,0.0,0.0,True,7,0
2010,2010-06-25,Group stage,Korea DPR,Côte d'Ivoire,0,0,0,0,0.0,0.0,False,0,0
2010,2010-06-25,Group stage,Chile,Spain,3,0,0,0,1.0,0.0,True,3,0
2010,2010-06-25,Group stage,Switzerland,Honduras,1,4,0,0,0.0,0.0,True,5,0
2010,2010-06-24,Group stage,Paraguay,New Zealand,2,1,0,0,0.0,0.0,True,3,0
2010,2010-06-24,Group stage,Slovakia,Italy,4,4,0,0,0.0,0.0,True,8,0
2010,2010-06-24,Group stage,Denmark,Japan,3,2,0,0,0.0,0.0,True,5,0
2010,2010-06-24,Group stage,Cameroon,Netherlands,2,3,0,0,0.0,0.0,True,5,0
2010,2010-06-23,Group stage,Slovenia,England,3,1,0,0,0.0,0.0,True,4,0
2010,2010-06-23,Group stage,United States,Algeria,2,3,0,0,0.0,1.0,True,5,0
2010,2010-06-23,Group stage,Ghana,Germany,1,1,0,0,0.0,0.0,True,2,0
2010,2010-06-23,Group stage,Australia,Serbia,3,2,0,0,0.0,0.0,True,5,0
2010,2010-06-22,Group stage,Mexico,Uruguay,2,1,0,0,0.0,0.0,True,3,0
2010,2010-06-22,Group stage,France,South Africa,1,0,1,0,0.0,0.0,True,1,1
2010,2010-06-22,Group stage,Nigeria,Korea Republic,3,1,0,0,0.0,0.0,True,4,0
2010,2010-06-22,Group stage,Greece,Argentina,1,1,0,0,0.0,0.0,True,2,0
2010,2010-06-21,Group stage,Portugal,Korea DPR,2,2,0,0,0.0,0.0,True,4,0
2010,2010-06-21,Group stage,Chile,Switzerland,6,3,0,0,0.0,0.0,True,9,0
2010,2010-06-21,Group stage,Spain,Honduras,0,2,0,0,0.0,0.0,True,2,0
2010,2010-06-20,Group stage,Slovakia,Paraguay,3,1,0,0,0.0,0.0,True,4,0
2010,2010-06-20,Group stage,Italy,New Zealand,0,3,0,0,0.0,0.0,True,3,0
2010,2010-06-20,Group stage,Brazil,Côte d'Ivoire,1,2,0,0,1.0,0.0,True,3,0
2010,2010-06-19,Group stage,Netherlands,Japan,1,0,0,0,0.0,0.0,True,1,0
2010,2010-06-19,Group stage,Ghana,Australia,3,1,0,1,0.0,0.0,True,4,1
2010,2010-06-19,Group stage,Cameroon,Denmark,2,2,0,0,0.0,0.0,True,4,0
2010,2010-06-18,Group stage,Germany,Serbia,4,4,0,0,1.0,0.0,True,8,0
2010,2010-06-18,Group stage,Slovenia,United States,4,1,0,0,0.0,0.0,True,5,0
2010,2010-06-18,Group stage,England,Algeria,1,1,0,0,0.0,0.0,True,2,0
2010,2010-06-17,Group stage,Argentina,Korea Republic,3,2,0,0,0.0,0.0,True,5,0
2010,2010-06-17,Group stage,Greece,Nigeria,3,1,0,0,0.0,0.0,True,4,0
2010,2010-06-17,Group stage,France,Mexico,2,4,0,0,0.0,0.0,True,6,0
2010,2010-06-16,Group stage,Honduras,Chile,1,2,0,0,0.0,0.0,True,3,0
2010,2010-06-16,Group stage,Spain,Switzerland,0,4,0,0,0.0,0.0,True,4,0
2010,2010-06-16,Group stage,South Africa,Uruguay,3,0,0,0,0.0,0.0,True,3,0
2010,2010-06-15,Group stage,New Zealand,Slovakia,2,1,0,0,0.0,0.0,True,3,0
2010,2010-06-15,Group stage,Côte d'Ivoire,Portugal,2,1,0,0,0.0,0.0,True,3,0
2010,2010-06-15,Group stage,Brazil,Korea DPR,1,0,0,0,0.0,0.0,True,1,0
2010,2010-06-14,Group stage,Netherlands,Denmark,2,1,0,0,0.0,0.0,True,3,0
2010,2010-06-14,Group stage,Japan,Cameroon,1,1,0,0,0.0,0.0,True,2,0
2010,2010-06-14,Group stage,Italy,Paraguay,1,1,0,0,0.0,0.0,True,2,0
2010,2010-06-13,Group stage,Algeria,Slovenia,2,1,0,0,1.0,0.0,True,3,0
2010,2010-06-13,Group stage,Serbia,Ghana,2,2,0,0,1.0,0.0,True,4,0
2010,2010-06-13,Group stage,Germany,Australia,1,3,0,1,0.0,0.0,True,4,1
2010,2010-06-12,Group stage,Korea Republic,Greece,0,1,0,0,0.0,0.0,True,1,0
2010,2010-06-12,Group stage,Argentina,Nigeria,1,1,0,0,0.0,0.0,True,2,0
2010,2010-06-12,Group stage,England,United States,2,3,0,0,0.0,0.0,True,5,0
2010,2010-06-11,Group stage,South Africa,Mexico,2,2,0,0,0.0,0.0,True,4,0
2010,2010-06-11,Group stage,Uruguay,France,3,3,1,0,1.0,0.0,True,6,1
2006,2006-07-09,Final,Italy,France,1,3,0,1,0.0,0.0,True,4,1
2006,2006-07-08,Third-place match,Germany,Portugal,2,3,0,0,0.0,0.0,True,5,0
2006,2006-07-05,Semi-finals,Portugal,France,1,1,0,0,0.0,0.0,True,2,0
2006,2006-07-04,Semi-finals,Germany,Italy,2,1,0,0,0.0,0.0,True,3,0
2006,2006-07-01,Quarter-finals,England,Portugal,2,2,1,0,0.0,0.0,True,4,1
2006,2006-07-01,Quarter-finals,Brazil,France,4,3,0,0,0.0,0.0,True,7,0
2006,2006-06-30,Quarter-finals,Germany,Argentina,3,4,0,0,0.0,0.0,True,7,0
2006,2006-06-30,Quarter-finals,Italy,Ukraine,0,3,0,0,0.0,0.0,True,3,0
2006,2006-06-27,Round of 16,Brazil,Ghana,2,5,0,0,0.0,0.0,True,7,0
2006,2006-06-27,Round of 16,Spain,France,1,3,0,0,0.0,0.0,True,4,0
2006,2006-06-26,Round of 16,Italy,Australia,3,3,1,0,0.0,0.0,True,6,1
2006,2006-06-26,Round of 16,Switzerland,Ukraine,1,0,0,0,0.0,0.0,True,1,0
2006,2006-06-25,Round of 16,England,Ecuador,3,3,0,0,0.0,0.0,True,6,0
2006,2006-06-25,Round of 16,Portugal,Netherlands,7,5,0,0,1.0,1.0,True,12,0
2006,2006-06-24,Round of 16,Germany,Sweden,1,3,0,0,0.0,1.0,True,4,0
2006,2006-06-24,Round of 16,Argentina,Mexico,2,4,0,0,0.0,0.0,True,6,0
2006,2006-06-23,Group stage,Saudi Arabia,Spain,2,3,0,0,0.0,0.0,True,5,0
2006,2006-06-23,Group stage,Ukraine,Tunisia,4,3,0,0,0.0,1.0,True,7,0
2006,2006-06-23,Group stage,Togo,France,3,1,0,0,0.0,0.0,True,4,0
2006,2006-06-23,Group stage,Switzerland,Korea Republic,5,5,0,0,0.0,0.0,True,10,0
2006,2006-06-22,Group stage,Ghana,United States,4,1,0,0,0.0,0.0,True,5,0
2006,2006-06-22,Group stage,Czech Republic,Italy,1,1,0,0,1.0,0.0,True,2,0
2006,2006-06-22,Group stage,Japan,Brazil,1,1,0,0,0.0,0.0,True,2,0
2006,2006-06-22,Group stage,Croatia,Australia,4,1,0,0,1.0,1.0,True,5,0
2006,2006-06-21,Group stage,Portugal,Mexico,4,4,0,0,0.0,1.0,True,8,0
2006,2006-06-21,Group stage,IR Iran,Angola,3,3,0,0,0.0,0.0,True,6,0
2006,2006-06-21,Group stage,Côte d'Ivoire,Serbia and Montenegro,3,4,0,0,1.0,1.0,True,7,0
2006,2006-06-21,Group stage,Netherlands,Argentina,3,2,0,0,0.0,0.0,True,5,0
2006,2006-06-20,Group stage,Costa Rica,Poland,5,5,0,0,0.0,0.0,True,10,0
2006,2006-06-20,Group stage,Ecuador,Germany,1,1,0,0,0.0,0.0,True,2,0
2006,2006-06-20,Group stage,Paraguay,Trinidad and Tobago,2,2,0,0,0.0,0.0,True,4,0
2006,2006-06-20,Group stage,Sweden,England,2,1,0,0,0.0,0.0,True,3,0
2006,2006-06-19,Group stage,Togo,Switzerland,4,0,0,0,0.0,0.0,True,4,0
2006,2006-06-19,Group stage,Saudi Arabia,Ukraine,3,3,0,0,0.0,0.0,True,6,0
2006,2006-06-19,Group stage,Spain,Tunisia,2,6,0,0,0.0,0.0,True,8,0
2006,2006-06-18,Group stage,Japan,Croatia,3,2,0,0,0.0,0.0,True,5,0
2006,2006-06-18,Group stage,Brazil,Australia,3,2,0,0,0.0,0.0,True,5,0
